image_name,sport,pattern,fit,category,collar,pocket,neckline,fastening,sleevelen,gender,fabric,color,similar
Male/2_Jackets/0039694_8.jpg,-1,12,8,1,7,6,-1,0,6,0,-1,1,"[468, 479, 537, 546, 553, 584, 611, 618, 643, 648, 668, 703, 712, 718, 737, 746, 766, 770, 774, 777, 853, 868, 923, 943, 946, 986, 1005, 1012, 1021, 1024, 1033, 1038, 1118, 1175, 1188, 1258, 1298, 1323, 1327, 1399, 1422, 1443, 1500, 1534, 1537, 1560, 1599, 1629, 1663, 1686, 1861, 1879, 2025, 2306, 2344, 2434, 2439, 2530, 2535, 2536, 2537, 2546, 2560, 2566, 2582, 2586, 2601, 2631, 2650, 2668, 2670, 2671, 2687, 2732, 2737, 2763, 2815, 2897, 2909, 2936, 2938, 2947, 2949, 2950, 2954, 2966, 2997, 3158, 3260, 3263, 3290, 3335, 3340, 3400, 3424, 3441, 3444, 3450, 3472, 3486, 3488, 3575, 3597, 3614, 3661, 3676, 3697, 3806, 3807, 3815]"
Male/2_Jackets/0039698_8.jpg,-1,-1,8,1,11,2,-1,3,6,0,2,8,"[622, 837, 1353, 1358, 2023, 2194, 2274, 2588, 2660, 2716, 3091, 3104, 3153, 3589, 3758, 3847, 30570]"
Male/2_Jackets/0039703_13.jpg,-1,-1,8,1,11,2,-1,3,6,0,2,8,"[622, 837, 1353, 1358, 2023, 2194, 2274, 2588, 2660, 2716, 3091, 3104, 3153, 3589, 3758, 3846, 30570]"
Male/2_Jackets/0039714_7.jpg,-1,12,8,1,7,6,-1,0,6,0,-1,15,"[586, 657, 1003, 1047, 1653, 1655, 1802, 1913, 2050, 3071, 3089, 3600, 3866]"
Male/2_Jackets/0039716_4.jpg,-1,12,8,1,3,6,-1,0,6,0,-1,12,"[326, 1107, 2502, 2859]"
Male/2_Jackets/0039725_4.jpg,-1,-1,8,1,7,5,-1,0,6,0,-1,15,"[787, 1438, 1706, 1713, 3222, 35291]"
Male/2_Jackets/0039735_4.jpg,-1,12,8,1,7,5,-1,0,6,0,-1,15,"[460, 786, 1147, 1564, 1830, 2040, 2134, 2179, 2576, 2675, 2847, 2965, 3259, 3306]"
Male/2_Jackets/0039740_4.jpg,-1,12,8,1,7,6,-1,0,6,0,13,1,"[762, 917, 1293, 1392, 1507, 1643, 1952, 2200, 2480, 2734, 2996, 3403, 3813, 3837, 3843]"
Male/2_Jackets/0039744_14.jpg,-1,12,10,1,5,-1,-1,3,6,0,-1,5,"[307, 3588, 3656, 3690, 3840, 4164]"
Male/2_Jackets/0039747_1.jpg,-1,12,8,1,11,2,-1,0,6,0,-1,15,[]
Male/2_Jackets/0039748_7.jpg,-1,12,8,1,3,6,-1,0,6,0,-1,1,"[131, 139, 219, 498, 540, 580, 665, 795, 865, 903, 914, 993, 1026, 1098, 1163, 1199, 1391, 1463, 1536, 1540, 1542, 2077, 2238, 2527, 2595, 2620, 2783, 2845, 2877, 2913, 2953, 3005, 3006, 3053, 3072, 3363, 3568, 3791]"
Male/2_Jackets/0039750_11.jpg,-1,12,8,1,7,2,-1,0,6,0,-1,5,"[475, 782, 878, 901, 945, 1020, 1039, 1551, 1789, 2510, 2573, 2912, 2957, 2958, 3112, 3255, 3511, 3645, 3754]"
Male/2_Jackets/0039751_6.jpg,-1,12,8,1,7,6,-1,0,6,0,-1,9,"[790, 1916, 2329]"
Male/2_Jackets/0039753_8.jpg,-1,8,8,1,4,-1,-1,0,6,0,-1,14,[]
Male/2_Jackets/0039755_12.jpg,-1,-1,8,1,7,6,-1,0,6,0,-1,15,"[1172, 1925, 2387, 2572, 21228]"
Male/2_Jackets/0039763_16.jpg,-1,12,8,1,5,2,-1,3,6,0,-1,2,[5893]
Male/2_Jackets/0039768_9.jpg,-1,12,8,1,7,-1,-1,0,6,0,-1,14,[2044]
Male/2_Jackets/0039769_7.jpg,-1,12,8,1,7,2,-1,0,6,0,-1,16,"[492, 1184, 1187, 1588, 1746, 2531]"
Male/2_Jackets/0039770_13.jpg,-1,12,8,1,11,-1,-1,0,6,0,-1,14,"[14, 948]"
Male/2_Jackets/0039773_16.jpg,-1,-1,10,1,5,-1,-1,3,6,0,-1,1,[]
Male/2_Jackets/0039774_7.jpg,-1,12,8,1,7,-1,-1,0,6,0,-1,5,"[752, 791, 808, 870, 929, 975, 1057, 1144, 1189, 1266, 1300, 1394, 1550, 1573, 1693, 1869, 1885, 1937, 1998, 2128, 2740, 2795, 2933, 3010, 3075, 3097, 3100, 3277, 3285, 3342, 3405, 3550, 3615, 3638, 3653, 3751, 21476, 21820, 22111, 23063, 23891, 24089, 30084]"
Male/2_Jackets/0039775_17.jpg,-1,12,8,1,7,6,-1,0,6,0,-1,15,"[586, 657, 1003, 1047, 1653, 1655, 1802, 1913, 2050, 3071, 3089, 3600, 3848]"
Male/2_Jackets/0039777_13.jpg,-1,12,8,1,3,2,-1,0,6,0,-1,5,"[15, 77, 104, 115, 176, 217, 388, 424, 427, 508, 1524, 1841, 2381, 2684, 2754, 2827, 3480, 24170]"
Male/2_Jackets/0039778_4.jpg,-1,12,8,1,7,2,-1,0,6,0,-1,17,"[594, 1000, 2477, 2615, 3175, 3291]"
Male/2_Jackets/0039780_13.jpg,-1,14,8,1,7,-1,-1,0,6,0,-1,15,[]
Male/2_Jackets/0039782_16.jpg,-1,12,8,1,5,-1,-1,3,6,0,-1,1,"[7, 274, 336, 342, 349, 379, 381, 384, 1414, 1926, 2747, 2835, 3114, 3512, 3997, 4121, 10127, 23000, 23752, 24604]"
Male/2_Jackets/0039783_4.jpg,-1,12,8,1,3,6,-1,0,6,0,-1,5,"[330, 432, 606, 784, 871, 944, 991, 1010, 1017, 1165, 1678, 1902, 2028, 2223, 2498, 2561, 2562, 2855, 2891, 2940, 3028, 3029, 3042, 3121, 3431, 3805]"
Male/2_Jackets/0039784_10.jpg,-1,12,8,1,7,6,-1,0,6,0,-1,14,"[627, 693, 1094, 1139, 1467, 2553, 2555, 2937, 3494, 3612, 3647]"
Male/2_Jackets/0039787_17.jpg,-1,12,8,1,2,5,-1,0,6,0,-1,5,[486]
Male/2_Jackets/0039790_14.jpg,-1,12,8,1,11,6,-1,0,6,0,-1,9,[2132]
Male/2_Jackets/0039791_12.jpg,-1,15,13,1,5,-1,-1,3,6,0,-1,1,[]
Male/2_Jackets/0039793_4.jpg,-1,12,8,1,5,-1,-1,3,6,0,-1,17,"[254, 338, 3761]"
Male/2_Jackets/0039796_6.jpg,-1,12,8,1,11,2,-1,0,6,0,-1,9,[2626]
Male/2_Jackets/0039798_12.jpg,-1,12,11,1,5,2,-1,3,6,0,-1,5,"[906, 1321, 1892, 2021, 3185, 3529]"
Male/2_Jackets/0039799_7.jpg,-1,12,8,1,11,2,-1,3,6,0,-1,9,[3834]
Male/2_Jackets/0039805_1.jpg,-1,12,8,1,11,2,-1,0,6,0,-1,-1,"[67, 1570, 2525]"
Male/2_Jackets/0039808_7.jpg,-1,12,11,1,5,2,-1,3,6,0,-1,8,"[768, 860, 3891, 3995, 4080, 4086]"
Male/2_Jackets/0039809_11.jpg,-1,8,10,1,5,2,-1,3,6,0,-1,9,[4115]
Male/2_Jackets/0039831_4.jpg,-1,12,10,1,5,2,-1,3,-1,0,-1,5,[]
Male/2_Jackets/0039849_19.jpg,7,14,8,1,7,5,-1,0,6,0,-1,5,[]
Male/2_Jackets/0039856_4.jpg,-1,12,10,1,5,2,-1,3,6,0,-1,14,[3522]
Male/3_Suits/0000241_24.jpg,-1,12,10,2,5,2,-1,3,-1,0,-1,1,[]
Male/3_Suits/0001660_20.jpg,-1,8,10,2,5,2,-1,3,6,0,-1,3,"[1731, 4003, 4012]"
Male/3_Suits/0001952_24.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3889, 3890, 3894, 3911, 3951, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0003225_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3890, 3894, 3911, 3951, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0003448_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3894, 3911, 3951, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0003470_2.jpg,-1,12,11,2,5,2,-1,3,6,0,-1,8,"[768, 860, 3881, 3995, 4080, 4086]"
Male/3_Suits/0003936_2.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,17,"[1227, 3941, 4023, 4027, 4123, 4159]"
Male/3_Suits/0004719_22.jpg,-1,3,10,2,5,2,-1,3,6,0,-1,8,"[4136, 4167]"
Male/3_Suits/0004839_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3890, 3911, 3951, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0004942_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3896, 3936, 3955, 3975, 3976, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0004943_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3936, 3955, 3975, 3976, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0004985_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,1,"[320, 393, 1450, 1491, 1495, 1758, 1805, 2020, 2068, 2113, 2262, 2343, 2397, 2722, 2758, 2999, 3179, 3235, 3305, 3906, 3910, 3970, 3972, 4047, 4089, 4108, 4122, 4145, 4196]"
Male/3_Suits/0004988_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,8,"[118, 1492, 1559, 1729, 2271, 2772, 3201, 3214, 3929, 3933, 3965, 4058, 4096, 4142]"
Male/3_Suits/0005167_22.jpg,-1,-1,-1,2,5,2,-1,3,6,0,-1,7,[]
Male/3_Suits/0005183_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,5,"[387, 417, 1474, 1519, 1547, 1777, 1778, 1822, 1936, 2295, 2503, 2674, 2748, 2982, 3083, 3193, 3675, 3683, 3696, 3776, 3926, 3950, 3996, 4005, 4007, 4010, 4016, 4029, 4112, 4170, 4171, 4173, 4176, 4209, 6392, 7651]"
Male/3_Suits/0006096_20.jpg,-1,8,8,2,5,2,-1,4,6,0,-1,5,[]
Male/3_Suits/0006713_22.jpg,-1,12,11,2,5,-1,-1,3,6,0,-1,1,"[407, 2459, 2715, 3272, 3370, 3810]"
Male/3_Suits/0007148_22.jpg,-1,12,11,2,5,2,-1,3,6,0,-1,-1,[2750]
Male/3_Suits/0007164_20.jpg,-1,3,10,2,5,2,-1,3,6,0,-1,5,"[1330, 1733, 3067, 4004, 4124]"
Male/3_Suits/0007222_22.jpg,-1,12,11,2,10,2,-1,3,6,0,-1,8,[]
Male/3_Suits/0007461_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,1,"[320, 393, 1450, 1491, 1495, 1758, 1805, 2020, 2068, 2113, 2262, 2343, 2397, 2722, 2758, 2999, 3179, 3235, 3305, 3897, 3910, 3970, 3972, 4047, 4089, 4108, 4122, 4145, 4196]"
Male/3_Suits/0007610_2.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,17,"[2013, 4038, 4039, 4059]"
Male/3_Suits/0007830_22.jpg,-1,12,13,2,5,2,-1,3,6,0,-1,8,"[3544, 3819]"
Male/3_Suits/0008014_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,17,"[2084, 2158, 2466, 3111, 3781, 3924, 3978, 3990, 4019, 4030, 4031, 4045, 4049, 4051, 4066, 4117, 4129, 4199, 4208]"
Male/3_Suits/0008433_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,1,"[320, 393, 1450, 1491, 1495, 1758, 1805, 2020, 2068, 2113, 2262, 2343, 2397, 2722, 2758, 2999, 3179, 3235, 3305, 3897, 3906, 3970, 3972, 4047, 4089, 4108, 4122, 4145, 4196]"
Male/3_Suits/0008488_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3890, 3894, 3951, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0008656_20.jpg,-1,-1,10,2,1,-1,-1,3,6,0,-1,-1,"[5870, 6214, 7098, 7558]"
Male/3_Suits/0008662_14.jpg,-1,12,10,2,4,-1,-1,3,6,0,-1,3,"[1549, 5543, 5686, 5696, 7581, 9325, 10070]"
Male/3_Suits/0008856_20.jpg,-1,15,10,2,5,-1,-1,3,6,0,-1,8,[]
Male/3_Suits/0009142_22.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,5,"[624, 2073, 3604, 3641, 3987, 4111]"
Male/3_Suits/0009182_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,8,"[2733, 3607, 3930, 3946, 4065, 4070, 4087, 4158]"
Male/3_Suits/0009408_20.jpg,-1,11,11,2,5,2,-1,3,6,0,-1,8,[]
Male/3_Suits/0009412_2.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,3,[4106]
Male/3_Suits/0009541_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,-1,"[809, 1153, 2327, 2494, 2789, 3992, 4025, 4026, 4071, 4116]"
Male/3_Suits/0009915_22.jpg,-1,-1,8,2,10,-1,-1,3,6,0,-1,5,"[20438, 20935]"
Male/3_Suits/0010399_20.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,5,"[3957, 4127, 4128, 4195]"
Male/3_Suits/0010437_22.jpg,-1,8,10,2,5,2,-1,3,6,0,-1,-1,"[3777, 4118, 4157]"
Male/3_Suits/0010454_22.jpg,-1,14,10,2,5,-1,-1,3,6,0,-1,15,[]
Male/3_Suits/0010461_22.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,17,"[2084, 2158, 2466, 3111, 3781, 3909, 3978, 3990, 4019, 4030, 4031, 4045, 4049, 4051, 4066, 4117, 4129, 4199, 4208]"
Male/3_Suits/0010627_22.jpg,-1,12,13,2,5,2,-1,3,6,0,-1,1,"[1290, 2428, 4092]"
Male/3_Suits/0010735_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,5,"[387, 417, 1474, 1519, 1547, 1777, 1778, 1822, 1936, 2295, 2503, 2674, 2748, 2982, 3083, 3193, 3675, 3683, 3696, 3776, 3900, 3950, 3996, 4005, 4007, 4010, 4016, 4029, 4112, 4170, 4171, 4173, 4176, 4209, 6392, 7651]"
Male/3_Suits/0010911_20.jpg,-1,12,10,2,-1,2,-1,3,6,0,-1,1,[]
Male/3_Suits/0011173_20.jpg,-1,-1,10,2,5,2,-1,3,6,0,-1,1,[]
Male/3_Suits/0011188_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,8,"[118, 1492, 1559, 1729, 2271, 2772, 3201, 3214, 3898, 3933, 3965, 4058, 4096, 4142]"
Male/3_Suits/0011190_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,8,"[2733, 3607, 3916, 3946, 4065, 4070, 4087, 4158]"
Male/3_Suits/0011309_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,3,"[1910, 2010, 2022, 3954, 3994, 4000, 4014, 4140]"
Male/3_Suits/0011441_22.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,8,"[3140, 3935, 3945, 3981, 3983, 4001, 4006, 4015, 4052, 4074, 4137, 4186, 4207]"
Male/3_Suits/0011702_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,8,"[118, 1492, 1559, 1729, 2271, 2772, 3201, 3214, 3898, 3929, 3965, 4058, 4096, 4142]"
Male/3_Suits/0011964_20.jpg,-1,12,10,2,5,-1,-1,3,6,0,-1,1,"[2821, 3828, 4040, 4165]"
Male/3_Suits/0012024_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,8,"[3140, 3932, 3945, 3981, 3983, 4001, 4006, 4015, 4052, 4074, 4137, 4186, 4207]"
Male/3_Suits/0012156_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3896, 3955, 3975, 3976, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0012185_20.jpg,-1,11,8,2,5,2,-1,3,6,0,-1,17,[]
Male/3_Suits/0012226_22.jpg,-1,8,10,2,5,2,-1,3,6,0,-1,17,"[645, 3118, 3368, 3478, 3680, 3753, 3824, 3967, 4063, 4064, 4073, 4126, 4133, 4148]"
Male/3_Suits/0012329_20.jpg,-1,15,10,2,5,-1,-1,3,4,0,-1,3,[]
Male/3_Suits/0012368_20.jpg,-1,-1,8,2,5,2,-1,3,6,0,-1,8,"[1681, 3944, 4021]"
Male/3_Suits/0012647_17.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,17,"[1227, 3892, 4023, 4027, 4123, 4159]"
Male/3_Suits/0012697_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,15,[]
Male/3_Suits/0012813_22.jpg,-1,11,8,2,5,2,-1,3,6,0,-1,5,"[3962, 4018, 4028]"
Male/3_Suits/0012835_2.jpg,-1,-1,8,2,5,2,-1,3,6,0,-1,8,"[1681, 3940, 4021]"
Male/3_Suits/0012862_14.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,8,"[3140, 3932, 3935, 3981, 3983, 4001, 4006, 4015, 4052, 4074, 4137, 4186, 4207]"
Male/3_Suits/0012924_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,8,"[2733, 3607, 3916, 3930, 4065, 4070, 4087, 4158]"
Male/3_Suits/0013170_2.jpg,-1,3,10,2,5,2,-1,3,6,0,-1,17,"[4043, 4153]"
Male/3_Suits/0013257_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,-1,"[310, 323, 2036, 2761, 3844, 4057, 4062, 4098, 4120]"
Male/3_Suits/0013264_39.jpg,-1,12,13,2,5,2,-1,3,6,0,-1,5,"[2424, 2593, 2594, 3979, 4205]"
Male/3_Suits/0013279_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,5,"[387, 417, 1474, 1519, 1547, 1777, 1778, 1822, 1936, 2295, 2503, 2674, 2748, 2982, 3083, 3193, 3675, 3683, 3696, 3776, 3900, 3926, 3996, 4005, 4007, 4010, 4016, 4029, 4112, 4170, 4171, 4173, 4176, 4209, 6392, 7651]"
Male/3_Suits/0013316_32.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3890, 3894, 3911, 3971, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0013440_20.jpg,-1,12,8,2,-1,-1,-1,3,6,0,-1,1,[362]
Male/3_Suits/0013755_22.jpg,-1,8,10,2,5,2,-1,3,6,0,-1,8,"[3269, 4037, 4048]"
Male/3_Suits/0013757_22.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,3,"[1910, 2010, 2022, 3931, 3994, 4000, 4014, 4140]"
Male/3_Suits/0013816_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3896, 3936, 3975, 3976, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0014229_18.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,17,"[1595, 2031, 3227, 3730, 4105, 4149, 4155]"
Male/3_Suits/0014346_5.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,5,"[3921, 4127, 4128, 4195]"
Male/3_Suits/0014588_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,9,[4210]
Male/3_Suits/0014652_20.jpg,-1,12,10,2,5,-1,-1,3,6,0,-1,3,[]
Male/3_Suits/0014928_20.jpg,-1,-1,8,2,5,2,-1,3,6,0,-1,-1,"[2436, 2995, 3999, 4024]"
Male/3_Suits/0015184_20.jpg,-1,8,8,2,5,-1,-1,3,6,0,-1,8,"[3553, 3576, 23534, 23610, 23672, 23839, 25118, 25143]"
Male/3_Suits/0015193_20.jpg,-1,11,8,2,5,2,-1,3,6,0,-1,5,"[3943, 4018, 4028]"
Male/3_Suits/0015267_22.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,9,"[433, 1783, 3232, 3618, 3688]"
Male/3_Suits/0015411_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,16,[]
Male/3_Suits/0015416_22.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,8,"[118, 1492, 1559, 1729, 2271, 2772, 3201, 3214, 3898, 3929, 3933, 4058, 4096, 4142]"
Male/3_Suits/0015476_20.jpg,-1,-1,8,2,5,2,-1,3,6,0,-1,5,"[922, 1835, 1850, 2804, 3001]"
Male/3_Suits/0015529_20.jpg,-1,8,10,2,5,2,-1,3,6,0,-1,17,"[645, 3118, 3368, 3478, 3680, 3753, 3824, 3938, 4063, 4064, 4073, 4126, 4133, 4148]"
Male/3_Suits/0015609_22.jpg,-1,12,11,2,10,2,-1,3,6,0,-1,13,[]
Male/3_Suits/0016014_20.jpg,-1,12,11,2,10,2,-1,3,6,0,-1,-1,"[4069, 4113]"
Male/3_Suits/0016034_21.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,1,"[320, 393, 1450, 1491, 1495, 1758, 1805, 2020, 2068, 2113, 2262, 2343, 2397, 2722, 2758, 2999, 3179, 3235, 3305, 3897, 3906, 3910, 3972, 4047, 4089, 4108, 4122, 4145, 4196]"
Male/3_Suits/0016098_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3890, 3894, 3911, 3951, 3986, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0016123_20.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,1,"[320, 393, 1450, 1491, 1495, 1758, 1805, 2020, 2068, 2113, 2262, 2343, 2397, 2722, 2758, 2999, 3179, 3235, 3305, 3897, 3906, 3910, 3970, 4047, 4089, 4108, 4122, 4145, 4196]"
Male/3_Suits/0016404_20.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,8,"[3427, 3560, 3998, 4022, 4032]"
Male/3_Suits/0016632_22.jpg,-1,12,10,2,5,-1,-1,3,6,0,-1,8,"[3705, 3827]"
Male/3_Suits/0016779_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3896, 3936, 3955, 3976, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0016875_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3896, 3936, 3955, 3975, 3977, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0016982_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,1,"[1642, 1871, 2148, 2467, 3000, 3014, 3734, 3895, 3896, 3936, 3955, 3975, 3976, 4011, 4041, 4060, 4085, 4097, 4102, 4110, 4138, 4152, 4162, 4169, 4212]"
Male/3_Suits/0017054_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,17,"[2084, 2158, 2466, 3111, 3781, 3909, 3924, 3990, 4019, 4030, 4031, 4045, 4049, 4051, 4066, 4117, 4129, 4199, 4208]"
Male/3_Suits/0017468_22.jpg,-1,12,13,2,5,2,-1,3,6,0,-1,5,"[2424, 2593, 2594, 3949, 4205]"
Male/3_Suits/0017493_22.jpg,-1,3,8,2,5,-1,-1,3,6,0,-1,-1,[]
Male/3_Suits/0017678_19.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,8,"[3140, 3932, 3935, 3945, 3983, 4001, 4006, 4015, 4052, 4074, 4137, 4186, 4207]"
Male/3_Suits/0017708_20.jpg,-1,12,8,2,10,-1,-1,3,6,0,-1,1,"[1626, 3993]"
Male/3_Suits/0017882_30.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,8,"[3140, 3932, 3935, 3945, 3981, 4001, 4006, 4015, 4052, 4074, 4137, 4186, 4207]"
Male/3_Suits/0018292_20.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,3,[]
Male/3_Suits/0018498_20.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,-1,"[2221, 2767, 3026, 4079, 4084, 4109, 4130, 4135]"
Male/3_Suits/0018523_24.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,5,"[1158, 3203, 3455, 3809, 3888, 3889, 3890, 3894, 3911, 3951, 3971, 4036, 4050, 4068, 4091, 4144, 4150, 4156, 4163, 4168, 4194, 4197]"
Male/3_Suits/0018801_18.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,5,"[624, 2073, 3604, 3641, 3915, 4111]"
Male/3_Suits/0019084_18.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,4,"[3989, 4072]"
Male/3_Suits/0019161_22.jpg,-1,12,10,2,5,2,-1,3,6,0,-1,4,"[3988, 4072]"
Male/3_Suits/0019197_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,17,"[2084, 2158, 2466, 3111, 3781, 3909, 3924, 3978, 4019, 4030, 4031, 4045, 4049, 4051, 4066, 4117, 4129, 4199, 4208]"
Male/3_Suits/0019216_18.jpg,-1,-1,10,2,5,2,-1,3,6,0,-1,3,[4101]
Male/3_Suits/0019254_20.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,-1,"[809, 1153, 2327, 2494, 2789, 3919, 4025, 4026, 4071, 4116]"
Male/3_Suits/0019263_22.jpg,-1,12,8,2,10,-1,-1,3,6,0,-1,1,"[1626, 3982]"
Male/3_Suits/0019403_28.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,3,"[1910, 2010, 2022, 3931, 3954, 4000, 4014, 4140]"
Male/3_Suits/0019420_18.jpg,-1,12,11,2,5,2,-1,3,6,0,-1,8,"[768, 860, 3881, 3891, 4080, 4086]"
Male/3_Suits/0019440_18.jpg,-1,12,8,2,5,2,-1,3,6,0,-1,5,"[387, 417, 1474, 1519, 1547, 1777, 1778, 1822, 1936, 2295, 2503, 2674, 2748, 2982, 3083, 3193, 3675, 3683, 3696, 3776, 3900, 3926, 3950, 4005, 4007, 4010, 4016, 4029, 4112, 4170, 4171, 4173, 4176, 4209, 6392, 7651]"
Male/3_Suits/0019668_20.jpg,-1,12,8,2,5,-1,-1,3,6,0,-1,1,"[7, 274, 336, 342, 349, 379, 381, 384, 1414, 1926, 2747, 2835, 3114, 3512, 3870, 4121, 10127, 23000, 23752, 24604]"
Male/3_Suits/0019715_22.jpg,-1,3,8,2,5,2,-1,3,6,0,-1,8,"[3427, 3560, 3973, 4022, 4032]"
Male/3_Suits/0019728_22.jpg,-1,-1,8,2,5,2,-1,3,6,0,-1,-1,"[2436, 2995, 3960, 4024]"
Male/3_Suits/0019976_18.jpg,-1,8,8,2,5,2,-1,3,6,0,-1,3,"[1910, 2010, 2022, 3931, 3954, 3994, 4014, 4140]"
